-4.270087242126464844e+00,7.001481533050537109e+00
1.446457099914550781e+01,1.181649780273437500e+01
9.946865081787109375e+00,8.475261688232421875e+00
1.161147212982177734e+01,1.064441776275634766e+01
9.941390037536621094e+00,7.136353015899658203e+00
1.214037609100341797e+01,1.135223102569580078e+01
1.118246078491210938e+01,1.029433822631835938e+01
1.977347731590270996e+00,1.338644504547119141e+01
1.276080989837646484e+01,2.240593194961547852e+00
5.932907104492187500e+00,7.966389179229736328e+00
7.768199920654296875e+00,9.881742477416992188e+00
2.436649322509765625e+00,8.010564804077148438e+00
1.330946636199951172e+01,7.141829490661621094e+00
9.949234962463378906e+00,7.513645172119140625e+00
-4.576495170593261719e+00,7.039738655090332031e+00
7.817042350769042969e+00,8.658542633056640625e+00
9.547838211059570312e+00,7.109297752380371094e+00
1.038460254669189453e+01,6.672355651855468750e+00
8.550333976745605469e+00,1.159132194519042969e+01
6.916776895523071289e-01,7.824049949645996094e+00
9.758233070373535156e+00,5.385403633117675781e+00
5.790748596191406250e+00,6.161932945251464844e+00
1.477026271820068359e+01,1.237093639373779297e+01
1.467339420318603516e+01,8.101072311401367188e+00
9.399217605590820312e+00,5.682378292083740234e+00
-5.616739273071289062e+00,7.370308876037597656e+00
6.410250186920166016e+00,8.572971343994140625e+00
1.393873214721679688e+01,1.976850271224975586e+00
8.720970153808593750e+00,8.005829811096191406e+00
-8.869991898536682129e-01,7.571026802062988281e+00
-3.889405012130737305e+00,7.370656967163085938e+00
1.122693824768066406e+01,1.107929897308349609e+01
1.058242988586425781e+01,8.767936706542968750e+00
1.131026744842529297e+01,6.595634937286376953e+00
1.091119480133056641e+01,8.358855247497558594e+00
8.690347671508789062e+00,9.719956398010253906e+00
-4.018030643463134766e+00,7.892975330352783203e+00
-2.124819278717041016e+00,6.657670021057128906e+00
8.929380416870117188e+00,6.332993030548095703e+00
1.497513580322265625e+01,9.208598136901855469e+00
-4.034778594970703125e+00,7.334194660186767578e+00
1.039353752136230469e+01,6.311417579650878906e+00
1.241603660583496094e+01,7.557672977447509766e+00
2.533692836761474609e+00,9.540834426879882812e+00
1.098687839508056641e+01,1.014073181152343750e+01
6.653055667877197266e+00,5.986736774444580078e+00
1.029819965362548828e+01,1.167108154296875000e+01
-5.228179097175598145e-01,8.616853713989257812e+00
9.707874655723571777e-01,1.009041786193847656e+01
1.378823089599609375e+01,8.815444111824035645e-01
2.933617830276489258e+00,9.532642364501953125e+00
7.720200538635253906e+00,7.860679626464843750e+00
1.243943786621093750e+01,6.783856868743896484e+00
6.932612419128417969e+00,9.422670364379882812e+00
1.347524356842041016e+01,8.040787696838378906e+00
8.172669410705566406e+00,1.045568370819091797e+01
6.609090805053710938e+00,8.120957374572753906e+00
-1.445091605186462402e+00,7.481597423553466797e+00
7.029782295227050781e+00,8.920094490051269531e+00
2.034867405891418457e-01,6.834161281585693359e+00
7.695090293884277344e+00,1.015849685668945312e+01
1.009059143066406250e+01,3.847841024398803711e+00
1.311464023590087891e+01,1.174989604949951172e+01
9.397148132324218750e+00,3.314326047897338867e+00
1.252319335937500000e+01,2.397089719772338867e+00
-3.129272699356079102e+00,7.586693286895751953e+00
-5.102801799774169922e+00,7.358703613281250000e+00
4.700689315795898438e+00,7.169129848480224609e+00
1.240987396240234375e+01,2.626689195632934570e+00
2.479266881942749023e+00,8.148475646972656250e+00
1.294191455841064453e+01,1.004425716400146484e+01
-2.512504100799560547e+00,8.442708015441894531e+00
1.474052524566650391e+01,1.140468788146972656e+01
1.507214069366455078e+01,1.058007526397705078e+01
1.358772563934326172e+01,9.682071685791015625e+00
1.295016193389892578e+01,4.882843017578125000e+00
1.342993068695068359e+01,1.084719467163085938e+01
-3.634177207946777344e+00,7.012171745300292969e+00
5.810485482215881348e-01,8.518568992614746094e+00
1.429845142364501953e+01,1.240149879455566406e+01
-3.548439264297485352e+00,8.082658767700195312e+00
1.156857395172119141e+01,9.039028167724609375e+00
-1.429658293724060059e+00,7.735377311706542969e+00
1.361041831970214844e+01,1.134424924850463867e+00
1.568651294708251953e+01,9.789362907409667969e+00
-5.733389854431152344e+00,7.366384983062744141e+00
1.037384223937988281e+01,8.476358413696289062e+00
1.344340085983276367e+00,8.604145050048828125e+00
9.507723808288574219e+00,5.349310874938964844e+00
1.229876899719238281e+01,3.599000215530395508e+00
4.073197364807128906e+00,8.061457633972167969e+00
7.437403202056884766e+00,1.044023132324218750e+01
4.179731607437133789e-01,7.730087280273437500e+00
6.911923885345458984e+00,8.925165176391601562e+00
1.105538082122802734e+01,1.018798637390136719e+01
1.284643554687500000e+01,7.844658374786376953e+00
-2.314666748046875000e+00,7.617293357849121094e+00
9.289130210876464844e+00,1.187055969238281250e+01
1.367793273925781250e+01,1.105248641967773438e+01
1.352845287322998047e+01,1.049332141876220703e+00
1.066668891906738281e+01,6.651335716247558594e+00
7.726513385772705078e+00,9.946446418762207031e+00
-1.934498101472854614e-01,6.759504318237304688e+00
5.664591789245605469e+00,8.512747764587402344e+00
1.104632091522216797e+01,1.034476852416992188e+01
-2.229168176651000977e+00,8.664727210998535156e+00
9.203769683837890625e+00,7.462689876556396484e+00
1.324495601654052734e+01,8.582111001014709473e-01
1.186603260040283203e+01,7.163186073303222656e+00
1.277633285522460938e+01,6.990147590637207031e+00
1.457511043548583984e+01,1.121188163757324219e+01
1.516586685180664062e+01,1.260553264617919922e+01
1.238712310791015625e+01,2.112561225891113281e+00
3.940411329269409180e+00,9.866554260253906250e+00
1.113578033447265625e+01,1.118877410888671875e+01
6.701126694679260254e-01,8.541731834411621094e+00
9.926959037780761719e+00,6.681822776794433594e+00
1.220045471191406250e+01,4.185253620147705078e+00
5.376896858215332031e-01,1.017078781127929688e+01
1.363185596466064453e+01,1.132346057891845703e+01
1.302123355865478516e+01,9.720372200012207031e+00
3.575187683105468750e+00,1.022322273254394531e+01
9.901023864746093750e+00,6.254541397094726562e+00
-1.788515090942382812e+00,8.051257133483886719e+00
1.267695522308349609e+01,1.111648845672607422e+01
1.291540431976318359e+01,5.441772460937500000e+00
1.642737007141113281e+01,1.255932235717773438e+01
-2.123602390289306641e+00,7.335010528564453125e+00
1.192968940734863281e+01,9.868111610412597656e+00
1.449220848083496094e+01,1.163545513153076172e+01
1.231835174560546875e+01,6.958221435546875000e+00
1.584198093414306641e+01,1.160199260711669922e+01
4.210350811481475830e-01,9.454533576965332031e+00
1.349794483184814453e+01,8.453002929687500000e+00
1.332539558410644531e+01,7.490301132202148438e+00
3.716550827026367188e+00,1.038117313385009766e+01
-7.000377178192138672e-01,8.446803092956542969e+00
-3.888565063476562500e+00,7.140320301055908203e+00
-6.237135455012321472e-02,7.600050449371337891e+00
8.857844352722167969e+00,1.126015758514404297e+01
8.726608276367187500e+00,6.047856330871582031e+00
3.327282369136810303e-01,8.325254440307617188e+00
1.621944427490234375e+01,1.281545352935791016e+01
3.526788473129272461e+00,8.046131134033203125e+00
1.006965827941894531e+01,7.036084651947021484e+00
4.268421173095703125e+00,1.027022457122802734e+01
1.451868534088134766e+01,7.971745491027832031e+00
1.269072246551513672e+01,1.449467897415161133e+00
1.348194217681884766e+01,1.133948230743408203e+01
9.258933067321777344e+00,1.019430732727050781e+01
1.188236141204833984e+01,1.160451602935791016e+01
1.023720455169677734e+01,5.827424049377441406e+00
5.681114673614501953e+00,8.986781120300292969e+00
7.602342605590820312e+00,8.425186157226562500e+00
-4.187420368194580078e+00,7.076554298400878906e+00
1.199107646942138672e+01,1.152360057830810547e+01
3.477211952209472656e+00,9.877223014831542969e+00
1.009593772888183594e+01,7.496053218841552734e+00
6.427020072937011719e+00,9.476848602294921875e+00
1.198354244232177734e+01,5.218769550323486328e+00
1.331461048126220703e+01,1.119222450256347656e+01
3.572252750396728516e+00,9.905153274536132812e+00
1.257040119171142578e+01,5.954774379730224609e+00
-4.438960552215576172e+00,6.888143539428710938e+00
9.743175506591796875e+00,5.831314086914062500e+00
1.156811237335205078e+01,5.695132255554199219e+00
-2.182257413864135742e+00,8.552354812622070312e+00
4.766713142395019531e+00,7.841120243072509766e+00
1.342930603027343750e+01,5.231474399566650391e+00
7.342158317565917969e+00,8.122907638549804688e+00
1.216736888885498047e+01,1.035024070739746094e+01
3.132603883743286133e+00,9.889055252075195312e+00
1.274072074890136719e+01,3.228027343750000000e+00
-2.528120040893554688e+00,8.605586051940917969e+00
9.361621856689453125e+00,9.276768684387207031e+00
1.104979896545410156e+01,9.512461662292480469e+00
2.969524383544921875e+00,8.795067787170410156e+00
1.404609870910644531e+01,6.586068630218505859e+00
9.621204376220703125e+00,9.088605880737304688e+00
6.057222843170166016e+00,5.643845081329345703e+00
1.288185119628906250e+01,4.487695217132568359e+00
-3.003595113754272461e+00,7.423726081848144531e+00
1.070842456817626953e+01,1.184969425201416016e+01
1.064736366271972656e+01,7.170385360717773438e+00
-2.677550077438354492e+00,7.482674598693847656e+00
6.487723350524902344e+00,9.968111038208007812e+00
1.106755447387695312e+01,1.132823371887207031e+01
8.966047286987304688e+00,4.297409057617187500e+00
1.414232635498046875e+01,1.106294727325439453e+01
8.869302749633789062e+00,8.399552345275878906e+00
8.972580909729003906e+00,6.227169036865234375e+00
-6.908867359161376953e-01,7.201823711395263672e+00
1.814439058303833008e+00,7.495504856109619141e+00
7.265690803527832031e+00,7.925460338592529297e+00
1.143097591400146484e+01,9.848135948181152344e+00
3.804364681243896484e+00,8.793257713317871094e+00
1.332858180999755859e+01,4.970622062683105469e+00
4.797361373901367188e+00,9.144410133361816406e+00
1.184494972229003906e+01,9.999744415283203125e+00
9.512215614318847656e+00,1.013763427734375000e+01
6.887115478515625000e+00,1.006950283050537109e+01
7.772707462310791016e+00,9.400276184082031250e+00
9.325406074523925781e+00,9.554489135742187500e+00
9.756364822387695312e+00,7.891615867614746094e+00
1.396203327178955078e+01,8.731257438659667969e+00
1.245968818664550781e+01,3.448305368423461914e+00
8.869263648986816406e+00,7.056193351745605469e+00
4.211937904357910156e+00,8.220864295959472656e+00
9.854968070983886719e+00,8.090418815612792969e+00
-5.103753805160522461e-01,8.565681457519531250e+00
1.433770179748535156e+01,7.672204494476318359e+00
8.331179618835449219e+00,9.910610198974609375e+00
7.172461032867431641e+00,9.050555229187011719e+00
1.116297721862792969e+01,1.085567092895507812e+01
1.234472942352294922e+01,7.227470397949218750e+00
4.789043366909027100e-01,9.008809089660644531e+00
1.726798534393310547e+00,9.548234939575195312e+00
-4.845387935638427734e+00,7.307176589965820312e+00
1.103854846954345703e+01,4.449346542358398438e+00
8.645636558532714844e+00,9.374071121215820312e+00
6.306802749633789062e+00,8.514769554138183594e+00
1.100888442993164062e+01,9.090668678283691406e+00
2.710317850112915039e+00,8.105371475219726562e+00
5.106065273284912109e+00,6.287308216094970703e+00
4.209210872650146484e+00,7.883860111236572266e+00
2.075756788253784180e+00,1.003786468505859375e+01
1.040441226959228516e+01,5.190239906311035156e+00
7.286584854125976562e+00,9.502053260803222656e+00
1.144211101531982422e+01,7.738264560699462891e+00
6.629464149475097656e+00,9.617984771728515625e+00
9.490489959716796875e+00,1.093804550170898438e+01
-8.590924143791198730e-01,6.931272506713867188e+00
5.563520431518554688e+00,9.919075012207031250e+00
-1.240700840950012207e+00,7.353048801422119141e+00
8.491904258728027344e+00,6.638312816619873047e+00
2.328999280929565430e+00,9.648431777954101562e+00
1.170966339111328125e+01,7.465381622314453125e+00
6.044161319732666016e+00,1.017515945434570312e+01
9.265954017639160156e+00,8.204335212707519531e+00
4.290672302246093750e+00,1.047849178314208984e+01
1.034066390991210938e+01,9.781124114990234375e+00
-4.722078800201416016e+00,7.104224681854248047e+00
4.354204177856445312e+00,9.194586753845214844e+00
1.182810592651367188e+01,1.104466629028320312e+01
-2.743475198745727539e+00,8.219166755676269531e+00
1.712539672851562500e+01,1.237812805175781250e+01
8.762264251708984375e+00,4.911692619323730469e+00
1.008404541015625000e+01,1.072253704071044922e+01
8.443728446960449219e+00,5.400304317474365234e+00
1.222819328308105469e+01,7.058496475219726562e+00
6.886144638061523438e+00,9.881075859069824219e+00
2.682229042053222656e+00,7.878182411193847656e+00
1.562134933471679688e+01,9.351631164550781250e+00
5.921047210693359375e+00,5.706904411315917969e+00
3.716678142547607422e+00,1.064061737060546875e+01
7.726774692535400391e+00,8.744439125061035156e+00
2.604486942291259766e+00,8.804883956909179688e+00
1.187096023559570312e+01,1.202618503570556641e+01
3.581333637237548828e+00,8.136205673217773438e+00
1.268241214752197266e+01,1.946481347084045410e+00
1.170000267028808594e+01,1.105083942413330078e+01
1.199149322509765625e+01,4.069502353668212891e+00
-2.717445373535156250e+00,8.425759315490722656e+00
5.080076694488525391e+00,9.024949073791503906e+00
4.712349414825439453e+00,8.983025550842285156e+00
1.567088699340820312e+01,1.019818401336669922e+01
8.949419021606445312e+00,1.029403305053710938e+01
1.368733310699462891e+01,1.071816635131835938e+01
1.204861736297607422e+01,6.790582180023193359e+00
1.194840908050537109e+01,7.825194358825683594e+00
4.979892253875732422e+00,1.124526214599609375e+01
5.100342273712158203e+00,1.085189628601074219e+01
1.146310615539550781e+01,1.071624565124511719e+01
-5.058893203735351562e+00,7.186655521392822266e+00
8.044569015502929688e+00,1.003319263458251953e+01
1.272439670562744141e+01,1.244191551208496094e+01
-4.345063209533691406e+00,7.674075126647949219e+00
8.999736785888671875e+00,1.099926853179931641e+01
9.407427787780761719e+00,1.133854866027832031e+01
1.121996307373046875e+01,7.631666660308837891e+00
7.850510627031326294e-02,7.940673828125000000e+00
1.128571128845214844e+01,7.551976203918457031e+00
1.253418445587158203e+01,7.161082744598388672e+00
6.590778827667236328e+00,7.966934204101562500e+00
7.964284420013427734e+00,7.506633758544921875e+00
1.011384582519531250e+01,5.787364959716796875e+00
-2.231679439544677734e+00,6.784001827239990234e+00
5.985938012599945068e-02,8.273552894592285156e+00
6.752548217773437500e-01,1.019441318511962891e+01
-2.238136053085327148e+00,8.466934204101562500e+00
1.354177474975585938e+01,8.919287919998168945e-01
8.716667175292968750e+00,6.151564598083496094e+00
1.212527561187744141e+01,4.757861137390136719e+00
3.710462331771850586e+00,7.761752605438232422e+00
-3.892701625823974609e+00,6.906300544738769531e+00
-2.844988107681274414e+00,7.679238796234130859e+00
9.468058586120605469e+00,5.069908618927001953e+00
-1.806735038757324219e+00,7.467654705047607422e+00
2.809400081634521484e+00,8.704133033752441406e+00
-2.310454845428466797e+00,7.165397167205810547e+00
1.131484127044677734e+01,1.142162799835205078e+01
1.336417293548583984e+01,8.279229164123535156e+00
7.778775691986083984e+00,7.492381572723388672e+00
1.271181106567382812e+01,7.338795661926269531e+00
9.684746742248535156e+00,1.051043415069580078e+01
8.749248504638671875e+00,1.048560237884521484e+01
1.391713523864746094e+01,1.025268912315368652e+00
6.814526081085205078e+00,8.681488990783691406e+00
5.620100498199462891e+00,9.425358772277832031e+00
1.106750392913818359e+01,6.279905319213867188e+00
1.133056259155273438e+01,1.023459911346435547e+01
2.933376431465148926e-01,8.380352020263671875e+00
1.236168766021728516e+01,1.236678409576416016e+01
4.550614356994628906e+00,8.609524726867675781e+00
-1.307538032531738281e+00,7.562429428100585938e+00
7.183968424797058105e-01,9.505418777465820312e+00
1.021377658843994141e+01,8.012881278991699219e+00
1.563535499572753906e+01,1.203497505187988281e+01
4.962541103363037109e+00,9.937401771545410156e+00
3.704963684082031250e+00,8.550006866455078125e+00
1.143440055847167969e+01,8.806509971618652344e+00
8.666430473327636719e+00,6.909862995147705078e+00
8.248696327209472656e+00,9.263397216796875000e+00
-5.177966594696044922e+00,7.474437236785888672e+00
1.240188312530517578e+01,3.982442378997802734e+00
1.223863410949707031e+01,2.315599918365478516e+00
1.261224746704101562e+01,9.007911682128906250e+00
1.656495094299316406e+01,9.578361511230468750e+00
8.555184364318847656e+00,7.411018371582031250e+00
1.012362957000732422e+01,8.588571548461914062e+00
9.804855346679687500e+00,8.568120002746582031e+00
7.850967884063720703e+00,7.598380088806152344e+00
4.269938945770263672e+00,8.626955032348632812e+00
3.105671167373657227e+00,9.221099853515625000e+00
5.105319499969482422e+00,9.025970458984375000e+00
1.286790847778320312e+01,9.915802955627441406e+00
8.327375411987304688e+00,6.783520221710205078e+00
2.952893018722534180e+00,8.206137657165527344e+00
4.552288055419921875e+00,1.003501605987548828e+01
1.025784015655517578e+01,8.680082321166992188e+00
1.318484878540039062e+01,4.506340980529785156e+00
4.410053789615631104e-01,9.844672203063964844e+00
1.266882514953613281e+01,3.973189353942871094e+00
3.759551286697387695e+00,1.023148822784423828e+01
8.416959762573242188e+00,1.076299762725830078e+01
1.190762042999267578e+00,9.739195823669433594e+00
-4.567996501922607422e+00,7.688249111175537109e+00
9.232280731201171875e+00,7.784383296966552734e+00
8.158714294433593750e+00,8.734598159790039062e+00
8.880081176757812500e+00,5.628270149230957031e+00
7.606470584869384766e+00,9.657426834106445312e+00
4.820361614227294922e+00,7.759930133819580078e+00
4.525317668914794922e+00,1.015628147125244141e+01
7.120480537414550781e+00,8.299607276916503906e+00
1.461723423004150391e+01,8.585198402404785156e+00
6.463872909545898438e+00,5.595003128051757812e+00
8.868860244750976562e+00,9.387733459472656250e+00
3.574371814727783203e+00,8.559552192687988281e+00
5.736341953277587891e+00,7.242331981658935547e+00
2.497687578201293945e+00,9.164337158203125000e+00
1.191301536560058594e+01,3.848594427108764648e+00
-5.532828330993652344e+00,7.380701065063476562e+00
-5.532599449157714844e+00,7.456682205200195312e+00
7.271309375762939453e+00,1.113721752166748047e+01
9.554453849792480469e+00,1.046637916564941406e+01
7.345939159393310547e+00,9.681401252746582031e+00
2.082849740982055664e+00,1.020111560821533203e+01
1.238097763061523438e+01,3.899655103683471680e+00
-1.527381390333175659e-01,8.274766921997070312e+00
6.471548557281494141e+00,5.729440689086914062e+00
5.092946052551269531e+00,1.119838142395019531e+01
6.953686714172363281e+00,8.038195610046386719e+00
1.151354789733886719e+01,9.804448127746582031e+00
1.407847690582275391e+01,6.549967765808105469e+00
1.309824562072753906e+01,1.012966036796569824e+00
1.427620410919189453e+01,8.114036560058593750e+00
9.298651695251464844e+00,5.329049587249755859e+00
4.177246570587158203e+00,8.304764747619628906e+00
3.104273796081542969e+00,9.753838539123535156e+00
-3.746557950973510742e+00,7.735020637512207031e+00
7.853515625000000000e+00,1.013037872314453125e+01
1.438832855224609375e+01,1.059008026123046875e+01
7.224265098571777344e+00,7.862556934356689453e+00
7.653575420379638672e+00,7.375235080718994141e+00
7.341905593872070312e+00,1.038566493988037109e+01
1.325268554687500000e+01,2.633647203445434570e+00
1.362309837341308594e+01,6.383931040763854980e-01
1.260747337341308594e+01,7.333562374114990234e+00
5.989709854125976562e+00,8.485077857971191406e+00
-1.749614000320434570e+00,7.676687240600585938e+00
9.301593780517578125e+00,9.369075775146484375e+00
1.034762477874755859e+01,1.066953659057617188e+01
-3.970192909240722656e+00,7.832807064056396484e+00
-5.450741767883300781e+00,7.548736572265625000e+00
1.142624187469482422e+01,5.339798927307128906e+00
7.241414070129394531e+00,9.312950134277343750e+00
8.906394004821777344e+00,6.764407157897949219e+00
9.675048828125000000e+00,3.285289049148559570e+00
4.246547698974609375e+00,9.968261718750000000e+00
6.418568611145019531e+00,8.303447723388671875e+00
1.667658090591430664e+00,8.586193084716796875e+00
1.613511276245117188e+01,1.277468204498291016e+01
1.466447830200195312e+01,1.206622314453125000e+01
-3.316502094268798828e+00,7.061820507049560547e+00
9.138310432434082031e+00,6.342258930206298828e+00
1.210256862640380859e+01,1.091866207122802734e+01
1.050427341461181641e+01,9.218514442443847656e+00
8.283499717712402344e+00,1.042284011840820312e+01
5.647395133972167969e+00,6.294009208679199219e+00
1.014564037322998047e+01,7.398934841156005859e+00
-3.127423524856567383e-01,7.272023200988769531e+00
9.340178489685058594e+00,1.001576042175292969e+01
2.500407934188842773e+00,1.017866325378417969e+01
9.382711410522460938e+00,4.113456249237060547e+00
3.841516733169555664e+00,9.794177055358886719e+00
8.080251693725585938e+00,7.862801551818847656e+00
1.254368495941162109e+01,1.091891574859619141e+01
1.510240173339843750e+01,1.172960758209228516e+01
1.343462371826171875e+01,1.158181190490722656e+00
6.397975444793701172e+00,8.465103149414062500e+00
1.266608524322509766e+01,1.053953742980957031e+01
1.053914642333984375e+01,1.057721424102783203e+01
8.480049133300781250e+00,8.007190704345703125e+00
1.390784931182861328e+01,8.500941276550292969e+00
1.141881179809570312e+01,6.372426033020019531e+00
1.411520481109619141e+01,9.653473854064941406e+00
2.442808389663696289e+00,8.816148757934570312e+00
5.436251640319824219e+00,9.918539047241210938e+00
1.261018562316894531e+01,8.994645118713378906e+00
1.446305942535400391e+01,1.112944126129150391e+01
3.038592815399169922e+00,9.642580032348632812e+00
7.962817192077636719e+00,8.498378753662109375e+00
-1.778375267982482910e+00,7.771930217742919922e+00
9.686652183532714844e+00,5.406986236572265625e+00
1.318100261688232422e+01,2.436080455780029297e+00
4.077983856201171875e+00,9.019462585449218750e+00
1.200869655609130859e+01,6.838121891021728516e+00
1.350384902954101562e+01,1.104360771179199219e+01
1.164445781707763672e+01,1.003228378295898438e+01
1.326745700836181641e+01,1.040734052658081055e+00
-8.717664480209350586e-01,8.755725860595703125e+00
1.445520496368408203e+01,1.107881355285644531e+01
1.056765937805175781e+01,8.397119522094726562e+00
-5.588302135467529297e+00,7.379610061645507812e+00
5.619172453880310059e-01,7.042832851409912109e+00
1.171465682983398438e+01,7.838044166564941406e+00
1.317329406738281250e+01,6.160380840301513672e+00
-4.901002407073974609e+00,7.018427371978759766e+00
2.105355113744735718e-01,8.950474739074707031e+00
6.826048374176025391e+00,8.175564765930175781e+00
1.178630542755126953e+01,7.383493423461914062e+00
1.219050693511962891e+01,4.532299041748046875e+00
-3.958814144134521484e+00,7.438714504241943359e+00
1.189330196380615234e+01,9.813134193420410156e+00
4.288261890411376953e+00,8.444223403930664062e+00
-4.733440577983856201e-01,7.906230449676513672e+00
1.009786415100097656e+01,1.051827621459960938e+01
5.829280853271484375e+00,6.297952175140380859e+00
1.219590568542480469e+01,3.542292833328247070e+00
9.639623641967773438e+00,8.677939414978027344e+00
8.826272010803222656e+00,6.326723575592041016e+00
1.787954330444335938e+01,1.199264335632324219e+01
1.016060733795166016e+01,4.909857273101806641e+00
-5.521093845367431641e+00,7.340169429779052734e+00
1.062342071533203125e+01,9.361390113830566406e+00
1.239718437194824219e+01,9.396149635314941406e+00
7.046651363372802734e+00,8.458432197570800781e+00
1.490502738952636719e+01,8.429651260375976562e+00
-3.643880844116210938e+00,6.896239280700683594e+00
7.386841773986816406e+00,9.196017265319824219e+00
1.245824909210205078e+01,9.196939468383789062e+00
1.407677841186523438e+01,1.154718589782714844e+01
1.443445873260498047e+01,8.548964500427246094e+00
1.410639476776123047e+01,8.894144058227539062e+00
7.336539745330810547e+00,1.075248527526855469e+01
1.206363010406494141e+01,1.072979736328125000e+01
-4.710288047790527344e+00,7.758375167846679688e+00
7.477050781250000000e+00,1.019828796386718750e+01
7.762126326560974121e-01,9.104297637939453125e+00
9.873761534690856934e-01,1.005494976043701172e+01
1.058835315704345703e+01,7.656860351562500000e+00
1.114346599578857422e+01,8.208876609802246094e+00
1.764355468750000000e+01,1.039007377624511719e+01
-4.921441078186035156e+00,7.512086868286132812e+00
-1.728260755538940430e+00,7.822247028350830078e+00
9.043481826782226562e+00,9.276553153991699219e+00
1.280080699920654297e+01,7.050027847290039062e+00
1.608986663818359375e+01,1.261363029479980469e+01
9.430913925170898438e+00,7.912135124206542969e+00
9.446508407592773438e+00,6.490212440490722656e+00
9.054783821105957031e+00,5.281234264373779297e+00
1.262136650085449219e+01,1.942628622055053711e+00
8.143837928771972656e+00,9.543099403381347656e+00
6.935415744781494141e+00,6.684130668640136719e+00
1.565483474731445312e+01,9.193900108337402344e+00
9.194469451904296875e+00,8.064867973327636719e+00
-2.975637674331665039e+00,6.920540332794189453e+00
6.103673934936523438e+00,1.035602283477783203e+01
8.480282783508300781e+00,8.339467048645019531e+00
-5.326276302337646484e+00,7.105171203613281250e+00
1.119538211822509766e+01,7.652722358703613281e+00
1.293729496002197266e+01,1.375633239746093750e+00
9.115202903747558594e+00,5.928628444671630859e+00
1.297884654998779297e+01,7.522907733917236328e+00
5.063242435455322266e+00,9.571232795715332031e+00
1.079255485534667969e+01,1.028693485260009766e+01
-3.300385475158691406e+00,6.511045932769775391e+00
-3.113617420196533203e+00,7.498606204986572266e+00
1.299945354461669922e+01,1.124101161956787109e+01
1.221572875976562500e+01,1.140420436859130859e+01
4.876449406147003174e-01,7.082147598266601562e+00
6.702907562255859375e+00,1.028171730041503906e+01
6.188998222351074219e+00,8.758488655090332031e+00
4.288276195526123047e+00,9.511587142944335938e+00
-4.885880947113037109e+00,6.859443664550781250e+00
-1.157323479652404785e+00,8.123820304870605469e+00
9.561952590942382812e+00,1.033589935302734375e+01
1.649710059165954590e+00,8.421090126037597656e+00
