gene	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	x116	x117	x118	x119	x120	x121	x122	x123	x124	x125	x126	x127	x128	x129	x130	x131	x132	x133	x134	x135	x136	x137	x138	x139	x140	x141	x142	x143	x144	x145	x146	x147	x148	x149	x150	x151	x152	x153	x154	x155	x156	x157	x158	x159	x160	x161	x162	x163	x164	x165	x166	x167	x168	x169	x170	x171	x172	x173	x174	x175	x176	x177	x178	x179	x180	x181	x182	x183	x184	x185	x186	x187	x188	x189	x190	x191	x192	x193	x194	x195	x196	x197	x198	x199	x200	x201	x202	x203	x204	x205	x206	x207	x208	x209	x210	x211	x212	x213	x214	x215	x216	x217	x218	x219	x220	x221	x222	x223	x224	x225	x226	x227	x228	x229	x230	x231	x232	x233	x234	x235	x236	x237	x238	x239	x240	x241	x242	x243	x244	x245	x246	x247	x248	x249	x250	x251	x252	x253	x254	x255	x256	x257	x258	x259	x260	x261	x262	x263	x264	x265	x266	x267	x268	x269	x270	x271	x272	x273	x274	x275	x276	x277	x278	x279	x280	x281	x282	x283	x284	x285	x286	x287	x288	x289	x290	x291	x292	x293	x294	x295	x296	x297	x298	x299	x300	x301	x302	x303	x304	x305	x306	x307	x308	x309	x310	x311	x312	x313	x314	x315	x316	x317	x318	x319	x320	x321	x322	x323	x324	x325	x326	x327	x328	x329	x330	x331	x332	x333	x334	x335	x336	x337	x338	x339	x340	x341	x342	x343	x344	x345	x346	x347	x348	x349	x350	x351	x352	x353	x354	x355	x356	x357	x358	x359	x360	x361	x362	x363	x364	x365	x366	x367	x368	x369	x370	x371	x372	x373	x374	x375	x376	x377	x378	x379	x380	x381	x382	x383	x384	x385	x386	x387	x388	x389	x390	x391	x392	x393	x394	x395	x396	x397	x398	x399	x400	x401	x402	x403	x404	x405	x406	x407	x408	x409	x410	x411	x412	x413	x414	x415	x416	x417	x418	x419	x420	x421	x422	x423	x424	x425	x426	x427	x428	x429	x430	x431	x432	x433	x434	x435	x436	x437	x438	x439	x440	x441	x442	x443	x444	x445	x446	x447	x448	x449	x450	x451	x452	x453	x454	x455	x456	x457	x458	x459	x460	x461	x462	x463	x464	x465	x466	x467	x468	x469	x470	x471	x472	x473	x474	x475	x476	x477	x478	x479	x480	x481	x482	x483	x484	x485	x486	x487	x488	x489	x490	x491	x492	x493	x494	x495	x496	x497	x498	x499	x500	x501	x502	x503	x504	x505	x506	x507	x508	x509	x510	x511	x512	x513	x514	x515	x516	x517	x518	x519	x520	x521	x522	x523	x524	x525	x526	x527	x528	x529	x530	x531	x532	x533	x534	x535	x536	x537	x538	x539	x540	x541	x542	x543	x544	x545	x546	x547	x548	x549	x550	x551	x552	x553	x554	x555	x556	x557	x558	x559	x560	x561	x562	x563	x564	x565	x566	x567	x568	x569	x570	x571	x572	x573	x574	x575	x576	x577	x578	x579	x580	x581	x582	x583	x584	x585	x586	x587	x588	x589	x590	x591	x592	x593	x594	x595	x596	x597	x598	x599	x600	x601	x602	x603	x604	x605	x606	x607	x608	x609	x610	x611	x612	x613	x614	x615	x616	x617	x618	x619	x620	x621	x622	x623	x624	x625	x626	x627	x628	x629	x630	x631	x632	x633	x634	x635	x636	x637	x638	x639	x640	x641	x642	x643	x644	x645	x646	x647	x648	x649	x650	x651	x652	x653	x654	x655	x656	x657	x658	x659	x660	x661	x662	x663	x664	x665	x666	x667	x668	x669	x670	x671	x672	x673	x674	x675	x676	x677	x678	x679	x680	x681	x682	x683	x684	x685	x686	x687	x688	x689	x690	x691	x692	x693	x694	x695	x696	x697	x698	x699	x700	x701	x702	x703	x704	x705	x706	x707	x708	x709	x710	x711	x712	x713	x714	x715	x716	x717	x718	x719	x720	x721	x722	x723	x724	x725	x726	x727	x728	x729	x730	x731	x732	x733	x734	x735	x736	x737	x738	x739	x740	x741	x742	x743	x744	x745	x746	x747	x748	x749	x750	x751	x752	x753	x754	x755	x756	x757	x758	x759	x760	x761	x762	x763	x764	x765	x766	x767	x768	x769	x770	x771	x772	x773	x774	x775	x776	x777	x778	x779	x780	x781	x782	x783	x784	x785	x786	x787	x788	x789	x790	x791	x792	x793	x794	x795	x796	x797	x798	x799	x800	x801	x802	x803	x804	x805	x806	x807	x808	x809	x810	x811	x812	x813	x814	x815	x816	x817	x818	x819	x820	x821	x822	x823	x824	x825	x826	x827	x828	x829	x830	x831	x832	x833	x834	x835	x836	x837	x838	x839	x840	x841	x842	x843	x844	x845	x846	x847	x848	x849	x850	x851	x852	x853	x854	x855	x856	x857	x858	x859	x860	x861	x862	x863	x864	x865	x866	x867	x868	x869	x870	x871	x872	x873	x874	x875	x876	x877	x878	x879	x880	x881	x882	x883	x884	x885	x886	x887	x888	x889	x890	x891	x892	x893	x894	x895	x896	x897	x898	x899	x900	x901	x902	x903	x904	x905	x906	x907	x908	x909	x910	x911	x912	x913	x914	x915	x916	x917	x918	x919	x920	x921	x922	x923	x924	x925	x926	x927	x928	x929	x930	x931	x932	x933	x934	x935	x936	x937	x938	x939	x940	x941	x942	x943	x944	x945	x946	x947	x948	x949	x950	x951	x952	x953	x954	x955	x956	x957	x958	x959	x960	x961	x962	x963	x964	x965	x966	x967	x968	x969	x970	x971	x972	x973	x974	x975	x976	x977	x978	x979	x980	x981	x982	x983	x984	x985	x986	x987	x988	x989	x990	x991	x992	x993	x994	x995	x996	x997	x998	x999	x1000
gene_1	1.75819	0.0035082835	0.023712173	0.029960776	1.9435576	2.196852	0.04857829	0.036450543	0.03380429	0.025626257	1.9358548	1.7892187	0.0005101647	0.059065267	0.054363333	0.14020692	0.00062327966	0.04744977	1.7665855	0.020078601	2.3016224	0.022917092	1.7090684	0.13310537	0.023740366	1.9610622	0.0043794126	0.8355523	1.9599333	0.039832007	0.036800865	0.0066061253	0.5040004	0.020287622	1.7105657	0.0035059417	1.8236729	0.01232251	1.7922302	1.7362691	0.030611074	0.0043076845	0.041149594	0.00017868959	0.03818614	0.010758902	0.007279753	0.0199091	2.2885735	1.5047623	0.011946251	0.0028841842	0.027446624	0.0008227731	0.0001573999	0.008048675	0.0053303605	1.7915392	0.010177477	0.009372486	2.3734546	0.00014207386	0.05460114	0.053897865	0.005123755	0.09804021	1.9499125	0.0018535876	1.4961052	1.9442816	1.7649708	2.0967891	0.09630701	1.7353133	0.014967264	0.028031688	0.004533146	0.041540448	0.83416426	0.0040751947	1.9819921	0.10048734	0.01705189	0.0060377275	0.054156046	0.13566059	0.011599953	0.14708471	1.5875165	0.036055263	0.045882285	0.015207509	0.009936193	2.4834323	0.026114788	2.527468	2.1062965	0.02347763	1.658195	0.0017261982	0.0017195274	0.009201139	0.0140380245	2.8350992	0.00064314116	0.121528044	0.9201153	0.010565469	0.10153437	1.9711015	0.22122373	1.8489368	0.035715476	0.0010243373	1.7888631	0.06917749	0.0021254355	0.004295938	0.007281554	0.047005393	0.0011467889	1.7322534	1.812708	0.0011012352	1.9253418	0.009020779	0.010823723	0.022511106	0.0017348903	2.100578	2.3726118	2.290682	1.7385374	2.1721401	0.021235324	0.003754745	1.8094871	2.5135517	1.7706223	0.06729757	1.6525867	0.017968196	0.030755786	0.9518451	2.311602	0.015004744	0.048979785	0.049186025	0.05996525	2.0135682	2.4191716	2.1527812	1.8059294	0.83417124	0.018083215	0.014598746	0.00365079	1.7301613	0.007218786	0.003909378	1.668507	0.0132755665	0.03447121	2.048011	0.0016743271	0.022721007	1.9816891	0.01433035	0.0071146763	0.00419037	1.0877512	2.0364654	0.0039087823	0.010033928	0.03655502	0.017992217	0.004667603	0.079591565	0.00017795626	2.0052822	0.009106753	0.015816612	0.00948882	0.0039017543	0.00768708	2.4421933	0.036540117	0.040670864	0.0126089165	0.04855734	2.2021618	1.7675911	0.016198413	0.008667389	0.013890282	1.8710494	0.018032847	0.00053136994	0.00792443	0.0039349333	0.3051339	2.3207757	1.7190256	0.049327146	2.1412437	0.02108084	0.023851436	0.005837204	0.002599743	1.9243138	2.0946426	0.019382274	1.9988962	0.004355682	0.035185605	0.031745564	0.0027951654	0.0070671733	0.038619604	0.005807815	0.0061369557	0.00491315	2.252351	0.0016726566	0.05741139	0.19326413	0.001379162	0.21799947	0.008050582	0.005081747	2.5981984	0.007327758	0.03499237	1.6546621	0.024787374	0.091219716	0.10490389	0.005428251	2.3086135	1.3852804	1.703449	0.09683081	0.00015253299	2.5713956	0.022076255	0.03942379	0.0027863649	1.7067503	0.03125414	0.009250581	0.015280816	0.012107013	0.064945765	0.008215446	0.047648516	0.028202618	0.07249913	0.00041427615	1.9871634	0.45249903	0.011243491	0.0072178743	2.1258297	0.04888116	0.0035294609	0.011323956	1.8361967	1.8352447	2.21451	0.019682897	0.015043091	0.008829016	0.000788538	0.07877912	2.469745	0.021122402	0.0027218028	0.07393683	0.039074287	0.0052610044	2.559842	0.0220538	2.0682223	1.6161729	0.043604124	0.00031517848	0.0127438	0.03185727	0.01394512	0.008567269	0.03485768	0.0001451684	0.00058620377	1.3736876	2.5971298	0.020837571	0.008378181	0.020858407	0.004752415	1.9720986	0.009378955	0.049546216	2.285796	0.07315625	2.3365765	0.008621377	0.074760325	0.039615005	0.115020595	0.012191387	2.2399065	1.8086613	2.056175	2.1321313	0.2410772	1.5674778	0.014195376	0.0040737283	1.7332956	0.01466419	2.37949	0.012501565	0.0056800074	0.8222083	0.024462925	1.5839416	0.055823233	0.02042423	0.030560622	1.9739094	1.8804731	0.04620071	2.319964	1.7278643	2.4283907	2.65388	2.4626799	0.031898048	0.023892246	0.040570702	0.02677761	0.0073049525	0.019267717	0.09222592	0.024381025	0.007847547	0.0067773433	2.0382936	0.09608443	0.015509205	0.0155451875	2.288939	0.0003705424	2.1714442	2.4208498	0.014108433	0.0024035706	0.027146056	0.0007035713	1.8889211	0.003970142	1.8207315	0.025889024	0.008909416	0.0010860154	1.4557886	0.011814864	0.19131435	0.026917873	0.092832096	0.07470409	0.015192648	0.0022348186	2.009519	0.0033360634	0.020298067	0.010323749	2.1859586	0.011228403	0.017498773	0.075117655	0.006892451	2.2671077	0.007039509	0.10235232	2.272429	1.7654842	1.8229508	0.08143681	0.0016281861	0.07003167	0.006733576	0.15308422	0.012042287	0.026628958	2.1378052	1.5888332	0.0014600368	0.0025313299	0.012630579	0.005603622	0.047909413	0.0045434646	1.7302	0.013839449	0.17176129	0.015647834	0.00050189724	0.0014040363	1.6629608	0.005213945	0.052680247	2.187489	0.09447758	0.016059844	0.028002318	0.00738557	0.020926245	0.038456358	0.00361836	0.007196298	0.012651505	0.0032802206	1.7892076	0.028083341	0.0035096293	0.033703607	0.11251696	2.0520275	0.029522512	0.0056594163	0.03706391	1.584452	0.025831502	1.6599479	0.038610566	2.0700896	0.00808065	2.6134017	0.06068051	0.31800047	0.054509398	0.013786031	0.00698222	2.0953987	0.047193713	2.1431308	0.0034752754	1.1728476	1.6762923	2.342928	5.9637492e-5	0.041167084	0.008375112	0.012612365	0.0046399995	0.018659545	0.017443413	1.5175619	1.7276721	1.828658	0.029950093	1.6917702	0.039658148	0.01556045	0.12432638	0.12213886	2.443338	1.9741738	0.0032054004	2.084404	1.9488335	2.2810118	2.1295364	0.02557294	0.086598225	0.0019350522	2.1312175	0.009038422	0.12779768	0.5600067	0.0025347408	2.0175707	2.1705155	0.07600387	1.6214153	0.012236049	0.086315766	0.027749384	0.0063864836	1.9180648	0.027094081	0.0024047177	0.07177876	0.14382997	2.0550017	1.8985922	0.003459244	0.016008917	0.035086997	0.009612693	0.040475607	2.281138	0.01827204	2.0111806	0.020084646	0.026839154	0.06407106	0.035572175	0.0011357602	0.011746798	2.2747753	0.095052145	0.02374143	1.251976	0.0068014995	1.4074897	2.294853	0.06661646	0.00022285279	0.0054017743	0.01500454	0.059406776	0.11413804	0.042164974	0.051718812	0.0032723607	0.10532432	0.011891175	1.9314761	0.013502782	0.0002787617	2.2536147	0.01580049	0.004248345	0.004900225	0.0026102397	0.005048985	1.8201202	0.016936138	2.051841	0.047610693	1.3694967	0.0017850605	0.02212822	0.00903077	1.6948464	0.03877432	0.027760783	2.146004	2.0895505	0.025427077	1.116968	0.007699531	1.7378803	0.0029000812	2.204114	1.2510127	0.043862622	0.0047727535	0.010838566	0.014344634	1.9508461	0.008907249	2.114747	0.0057838075	1.714212	1.4507786	0.010332828	0.0039148433	0.9481794	1.9037981	0.007987274	1.8262343	0.007419524	0.90351087	0.017812023	1.9310089	0.0044566756	2.5967193	0.009396462	0.0005866589	1.9232314	0.00758449	0.043072756	2.2172134	1.9786363	1.6392715	0.038332347	0.03434393	0.036181957	1.0653509	0.004576757	0.00090389	0.015299108	0.010629044	1.9376501	0.029602226	2.5118568	0.021646587	0.0057929256	0.00065569783	0.051197283	0.002009597	0.0033218453	0.020383867	0.049117308	0.0233636	2.0499153	0.015776021	0.04171093	0.11182652	0.013202731	1.9697672	0.2076624	0.012509255	1.3542303	2.3585913	0.0014520402	0.07932987	1.9300452	0.015923046	0.013616332	1.8658658	1.5473436	0.006304565	1.9214798	0.021962589	0.0005521753	1.2423015	0.06173319	0.0057245605	1.3363471	0.06773032	2.0459223	0.024902716	0.13680597	0.0422081	0.0069269147	0.018996336	0.009984282	0.012973002	1.8589051	0.008549579	0.017641455	0.0065369904	0.013100565	1.4951308	2.4477518	0.02569382	0.045345727	2.2778478	1.8001695	0.05145318	0.042370457	0.20658137	0.05331836	0.0267948	0.011517587	1.318317	1.7778579	0.016398476	0.0028200378	1.6886061	0.014565936	2.3214953	0.06508808	0.0037361481	2.112989	0.0037790611	0.020443639	1.4380465	0.011774248	0.0013227138	0.0042821537	0.017218083	0.015090774	2.0658302	2.6773834	1.7199559	0.039845712	1.4052771	0.007734937	2.387693	2.0889654	2.176167	0.01525827	0.05828424	2.0521514	0.017677998	0.00042189282	2.1248343	0.020445377	0.006854261	0.0009168061	0.009673926	2.1106138	1.8677362	1.946108	0.0753572	0.03624517	0.01816909	0.0019755655	0.07526712	0.011256553	0.00070458086	2.1245878	0.006850133	0.00962358	0.013486783	0.0016479777	0.09356911	2.5660748	1.6429236	0.025847016	2.1075368	0.115410745	0.012266801	0.017666742	0.30302894	2.1457984	2.1969805	0.033656713	0.022321828	0.01337016	0.011463334	0.016450709	0.0033514614	1.7452178	0.02171699	0.018640272	2.0232348	1.9439025	1.9336934	0.00038637203	0.007989678	1.5792553	0.006194815	1.7475221	0.0053009414	0.00030716523	1.6746606	0.0065147746	2.317579	0.008834521	0.043562792	0.038098376	2.0588627	0.002342363	0.0072806654	0.030529995	0.0054284665	1.9475014	0.00550092	2.5829337	1.782947	1.7058079	0.00092653267	0.022976495	2.5372832	0.19901165	2.1823924	0.031097086	0.015728347	0.0316948	0.0223431	0.013470019	1.938965	2.1715212	0.01778056	0.015809996	0.08836898	1.4656085	0.091313675	0.0010284702	0.045416962	0.001041507	0.0058906437	0.009453834	0.00038650236	0.066724434	1.6320484	0.0023755457	0.00981424	0.017145347	0.0044823796	0.029335087	0.008611597	2.110363	0.0036225317	1.8526777	0.3137519	0.0021544797	0.0074427896	0.0028336912	0.06025376	2.2488918	1.1989295	0.9920941	2.572672	0.06908762	1.8303963	0.016105108	0.10509066	0.0025458098	0.0056992355	0.13880159	0.009637952	0.020416453	0.023385217	0.023156274	2.1806018	0.001302451	0.024035929	0.026598042	2.1869185	0.014188088	0.0060295593	0.02199203	0.008376974	0.16371448	0.0095657455	0.021663828	1.6406302	0.020352036	1.4283363	2.4037702	0.019972991	2.7502747e-5	0.037091278	0.014169858	0.023452574	2.1565688	0.0007857127	0.006316441	0.11293408	0.0068610585	0.014413172	0.027242623	1.8226752	0.009693992	1.9145417	1.7436172	1.9875191	0.0013216756	0.0005778493	0.010020866	0.043209426	0.0986966	0.031055566	0.0653352	0.18100251	2.2414603	0.004315533	0.018268002	0.03758481	2.052684	0.032111816	0.023246901	0.0058933035	0.019586142	1.1890671	0.0041001984	0.013931442	1.6924422	0.0012857926	0.013868107	0.044127222	1.3009465	0.57601863	0.0002385495	1.9328392	0.007282346	0.03064051	4.7723566e-5	0.004740638	0.0014702566	0.034306422	1.8923107	1.2954097	0.00057405146	0.024654225	0.021615352	1.8833352	0.02634901	2.2660804	1.750388	0.014475496	0.01942972	2.791905	0.0034751236	0.033146854	0.0030033714	2.089076	0.1257748	0.0420455	0.006238909	0.0015074619	2.0758913	0.013814112	1.5851043	0.009169493	0.012297366	0.0016289006	0.01099974	1.9962144	0.022025578	0.021706372	0.0049239965	0.0003782313	0.014551832	2.1079493	0.050237734	0.02428469	1.9268855	0.04935584	0.01149285	2.1245534	0.015635835	2.4826658	0.008845654	0.24811406	0.00010231676	2.0689616	0.013209901	1.7028579	0.004698702	2.0107262	1.2374809	0.09799215	0.022281783	0.011584036	2.0156188	0.059619542	1.4438246	0.002665216	1.9973278	0.01846599	1.8103861	0.012009889	0.02160936	0.10061944	2.3068848	0.047985546	0.0150874555	0.003643703	2.1534002	1.1688602	1.8328267	0.00023755884	2.2554028	0.019518845	0.048524655	2.1033778	1.7375572	0.05169668	0.033743363	0.022335583	2.7628455	0.017569337	0.038293164	0.005136793	0.023606904	1.8245836	1.7078977	1.5409003	0.004400147	2.1681564	0.069165416	2.0842214	0.01147715	0.024270501	0.23531862	2.1672547	2.4752896	0.013310991	0.00172205	0.012065388	0.030956592	1.8894129	0.02057252	1.4114951	0.012622474	0.2724804	0.0012141551	0.011225246	2.0037186	1.5245502	0.0015814077	0.00031123482	0.006470572	0.016395906	0.001979772	0.0007601223	0.012935981	1.3973985	0.26904297	0.00063050556	0.00064377324	0.010476178
